movieId,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,title,year,genre_count,avg_rating,rating_count
157763,Animation,Horror,,,,,,,,,Sword for Truth (1990),1990,2,3.0,2
157773,Animation,Fantasy,,,,,,,,,the Weathering Continent (1992),1992,2,2.75,2
157791,(no genres listed),,,,,,,,,,.hack Liminality In the Case of Kyoko Tohno,"",1,5.0,1
157793,Action,Animation,Drama,,,,,,,,Samurai X : Reflection (2001),2001,3,3.78125,16
1578,Crime,,,,,,,,,,"Innocent Sleep, The (1996)",1996,1,2.65625,16
157827,Action,Adventure,Sci-Fi,,,,,,,,Agent Aika (1997),1997,3,2.0,3
157839,Animation,Comedy,Sci-Fi,,,,,,,,Outlanders (1986),1986,3,1.1666666666666667,3
157849,(no genres listed),,,,,,,,,,Buddymoon (2016),2016,1,2.769230769230769,13
157855,Comedy,,,,,,,,,,Ogni maledetto Natale (2014),2014,1,3.0,1
157875,(no genres listed),,,,,,,,,,The Beatles: The First U.S. Visit (1991),1991,1,3.75,4
157877,(no genres listed),,,,,,,,,,Beijing Bastards (1993),1993,1,3.75,2
157879,Documentary,,,,,,,,,,Hip-Hop: Beyond Beats & Rhymes (2006),2006,1,4.0,1
157885,Documentary,,,,,,,,,,Dutch Light (2003),2003,1,4.0,1
157887,Drama,Fantasy,Horror,,,,,,,,Eden and After (1970),1970,3,2.9615384615384617,13
157899,Crime,Drama,,,,,,,,,Hardly a Criminal (1949),1949,2,4.0,1
157901,Action,Western,,,,,,,,,Apache Drums (1951),1951,2,3.0,1
157931,Drama,,,,,,,,,,La Cage (1975),1975,1,4.75,2
157935,Drama,War,,,,,,,,,The Medic (1979),1979,2,3.5,2
157943,Crime,Drama,,,,,,,,,L'Homme aux Yeux d'Argent (1985),1985,2,2.0,3
157959,Crime,Drama,,,,,,,,,Term Life (2016),2016,2,2.661764705882353,34
157963,Drama,,,,,,,,,,The Final Comedown (1972),1972,1,2.5,3
157967,(no genres listed),,,,,,,,,,The Gits (2008),2008,1,3.6666666666666665,3
157973,Documentary,,,,,,,,,,The Holy Modal Rounders: Bound to Lose (2007),2007,1,3.0,1
157977,Comedy,Drama,,,,,,,,,Johanna d'Arc of Mongolia (1989),1989,2,3.6666666666666665,3
157983,Documentary,,,,,,,,,,A Life Among Whales (2005),2005,1,3.5,1
157985,Comedy,,,,,,,,,,Unter Strom (2009),2009,1,3.5,1
157997,Adventure,Animation,Children,Mystery,,,,,,,Tintin and the Lake of Sharks (1972),1972,4,2.625,4
158,Adventure,Children,,,,,,,,,Casper (1995),1995,2,2.921479069028517,12589
158003,Comedy,Romance,,,,,,,,,The Long Recess (1972),1972,2,3.768292682926829,41
158007,Drama,Romance,,,,,,,,,Jane Wants a Boyfriend (2015),2015,2,3.4444444444444446,18
158011,Documentary,,,,,,,,,,The Next Industrial Revolution (2002),2002,1,4.0,1
158029,Drama,,,,,,,,,,Prora (2012),2012,1,4.416666666666667,6
158041,Documentary,,,,,,,,,,Tattooed Tears (1979),1979,1,2.25,2
158051,Drama,Thriller,,,,,,,,,Operación Ogro (1979),1979,2,3.3333333333333335,3
158053,Drama,,,,,,,,,,One Way or Another (1976),1976,1,3.5714285714285716,7
158056,(no genres listed),,,,,,,,,,Fe (1994),1994,1,3.5,2
158058,Drama,,,,,,,,,,Garden of Delights (1967),1967,1,3.1666666666666665,3
158064,Documentary,,,,,,,,,,Vulgar Fractions (2011),2011,1,2.8333333333333335,3
158070,Animation,,,,,,,,,,Destino (2003),2003,1,3.0285714285714285,35
158072,Animation,Drama,Fantasy,,,,,,,,The Girl and the Fox (2011),2011,3,3.0,3
158078,Animation,Drama,War,,,,,,,,The Diary of Anne Frank (1995),1995,3,3.0,1
158080,Documentary,,,,,,,,,,Dust (2008),2008,1,3.0,5
158094,Horror,Mystery,Sci-Fi,Thriller,,,,,,,Residue (2015),2015,4,2.5,16
1581,Comedy,,,,,,,,,,Out to Sea (1997),1997,1,2.769491525423729,590
158101,Drama,,,,,,,,,,The Kingdom of Solomon (2010),2010,1,3.25,6
158123,War,,,,,,,,,,The Red Detachment of Women (1961),1961,1,3.5,4
158153,Drama,Romance,,,,,,,,,Dangerous Liaisons (1959),1959,2,3.4,5
158155,Documentary,,,,,,,,,,Dark Secrets: Inside Bohemian Grove (2000),2000,1,0.5,1
158161,(no genres listed),,,,,,,,,,Sleep (1964),1964,1,2.3333333333333335,3
158172,Drama,,,,,,,,,,Heartbreakers (1984),1984,1,2.5,2
158182,Documentary,,,,,,,,,,Noma: My Perfect Storm (2015),2015,1,2.75,8
158198,Crime,Drama,,,,,,,,,Crime on a Summer Morning (1965),1965,2,3.25,2
1582,Adventure,Children,,,,,,,,,Wild America (1997),1997,2,3.0376940133037693,451
158208,Action,Crime,Drama,Mystery,Thriller,,,,,,Three Men to Destroy (1980),1980,5,2.8333333333333335,3
158210,(no genres listed),,,,,,,,,,On ne meurt que deux fois (1985),1985,1,3.1666666666666665,3
158216,Drama,Romance,,,,,,,,,Malady of Love (1987),1987,2,2.5,1
158222,(no genres listed),,,,,,,,,,La vie est à nous (1936),1936,1,3.0,1
158224,(no genres listed),,,,,,,,,,Dernier atout (1942),1942,1,1.5,1
158230,(no genres listed),,,,,,,,,,Rendezvous in July (1949),1949,1,4.0,1
158244,Comedy,,,,,,,,,,Twisted (2013),2013,1,4.416666666666667,6
158246,Horror,,,,,,,,,,Lullaby (2015),2015,1,2.75,2
158258,Documentary,,,,,,,,,,The Battle of Chile - Part 1 (1975),1975,1,4.055555555555555,9
158264,Documentary,,,,,,,,,,The Battle of Chile - Part 2 (1977),1977,1,3.875,8
158280,Documentary,,,,,,,,,,"Chile, the Obstinate Memory (1997)",1997,1,3.5,3
158284,Action,Drama,Mystery,Thriller,,,,,,,Ghajini (2005),2005,4,3.5384615384615383,13
158288,Action,Drama,,,,,,,,,Saamy (2003),2003,2,3.888888888888889,9
1583,Children,Fantasy,,,,,,,,,"Simple Wish, A (1997)",1997,2,2.7028688524590163,244
158310,Comedy,,,,,,,,,,Chris Rock: Kill the Messenger (2008),2008,1,3.526315789473684,38
158312,(no genres listed),,,,,,,,,,Citizen King,"",1,4.0,4
158314,Comedy,,,,,,,,,,Daniel Tosh: Completely Serious (2007),2007,1,3.4761904761904763,21
158316,Comedy,,,,,,,,,,Daniel Tosh: Happy Thoughts (2011),2011,1,3.8392857142857144,28
158330,Children,Drama,,,,,,,,,The Secret Diaries of Miss Anne Lister (2010),2010,2,3.6875,8
158334,Comedy,Romance,,,,,,,,,Why Did You Come to My House (2009),2009,2,3.3333333333333335,3
158344,Comedy,Romance,,,,,,,,,"For Better, for Worse (1954)",1954,2,3.5,3
158356,Drama,,,,,,,,,,Country Dance (1970),1970,1,3.0,1
158386,(no genres listed),,,,,,,,,,Legion of the Black (2012),2012,1,3.5,2
158404,Drama,,,,,,,,,,Nova Zembla (2011),2011,1,3.125,4
158408,Comedy,Drama,Romance,,,,,,,,Ajab Prem Ki Ghazab Kahani (2009),2009,3,3.36,25
158426,(no genres listed),,,,,,,,,,Elvis & Madona (2010),2010,1,4.0,4
158518,Documentary,,,,,,,,,,Under the Gun (2016),2016,1,2.5,11
158530,Horror,,,,,,,,,,Leatherface (2016),2016,1,2.467391304347826,46
158532,Drama,,,,,,,,,,Sairat (2016),2016,1,3.75,10
158536,(no genres listed),,,,,,,,,,Merry Kissmas (2015),2015,1,3.6666666666666665,9
158540,Drama,,,,,,,,,,Papa: Hemingway in Cuba (2016),2016,1,3.35,10
158545,Action,Adventure,Comedy,War,Western,,,,,,Don't Turn the Other Cheek (1971),1971,5,4.0,1
158557,Drama,,,,,,,,,,Les Routes du sud (1978),1978,1,2.0,1
158559,Drama,,,,,,,,,,La Truite (1982),1982,1,4.25,2
158563,(no genres listed),,,,,,,,,,The Outrageous Sophie Tucker (2014),2014,1,2.5,1
158575,Children,Romance,,,,,,,,,A Royal Christmas (2014),2014,2,3.05,20
158587,Adventure,Comedy,Romance,,,,,,,,The Red Colored Grey Truck (2004),2004,3,3.25,6
158603,Comedy,Drama,,,,,,,,,The Professional (2003),2003,2,3.8181818181818183,11
158605,Documentary,,,,,,,,,,The Shutka Book of Records (2005),2005,1,3.0,4
158615,Comedy,Fantasy,Horror,,,,,,,,Sheitan Warrior (2006),2006,3,3.1666666666666665,3
158619,Drama,Horror,Mystery,Thriller,,,,,,,The Faith of Anna Waters (2016),2016,4,2.3157894736842106,19
158633,Action,Crime,Drama,,,,,,,,Red Dust (1999),1999,3,3.0,2
158637,(no genres listed),,,,,,,,,,Death of a Man in the Balkans (2012),2012,1,3.1666666666666665,3
158647,Drama,,,,,,,,,,Premeditated Murder (1995),1995,1,3.5,3
158651,Drama,,,,,,,,,,The Truth (1960),1960,1,3.909090909090909,11
158675,(no genres listed),,,,,,,,,,Getting That Girl (2011),2011,1,1.0,1
158689,Action,Thriller,,,,,,,,,Zanjeer (2013),2013,2,1.875,4
158697,Documentary,Drama,Thriller,,,,,,,,Aitraaz (2004),2004,3,2.909090909090909,11
1587,Action,Adventure,Fantasy,,,,,,,,Conan the Barbarian (1982),1982,3,3.243478260869565,7015
158707,Drama,Thriller,,,,,,,,,Chariot (2013),2013,2,1.875,4
158715,Action,Adventure,Fantasy,,,,,,,,The One Warrior (2011),2011,3,1.0,1
158717,Action,Horror,Sci-Fi,,,,,,,,Basilisk: The Serpent King (2006),2006,3,1.5,2
158721,Action,Comedy,Thriller,,,,,,,,Gen-X Cops (1999),1999,3,1.8333333333333333,3
158727,Crime,Mystery,Thriller,,,,,,,,Big Driver (2014),2014,3,3.033333333333333,15
158741,Documentary,,,,,,,,,,Bottled Life: Nestle's Business with Water (2012),2012,1,2.125,4
158743,Documentary,,,,,,,,,,Occupation 101 (2006),2006,1,4.0,6
158745,Documentary,,,,,,,,,,The Beautiful Truth (2008),2008,1,4.0,2
158751,Documentary,,,,,,,,,,Carb-Loaded: A Culture Dying to Eat (2014),2014,1,3.5,1
158755,Documentary,,,,,,,,,,The Perfect Human Diet (2012),2012,1,3.625,4
158761,Documentary,,,,,,,,,,Super Juice Me! (2014),2014,1,3.5,3
158775,Drama,Mystery,Thriller,,,,,,,,Socialphobia (2015),2015,3,3.6666666666666665,3
158785,Drama,,,,,,,,,,Jesus Christ's Horoscope (1989),1989,1,3.0,1
158789,(no genres listed),,,,,,,,,,"The Tyrant's Heart, or Boccaccio in Hungary (1981)",1981,1,3.5,1
158791,(no genres listed),,,,,,,,,,Hungarian Rhapsody (1979),1979,1,3.5,1
158805,(no genres listed),,,,,,,,,,Moses and Aaron (1975),1975,1,3.6666666666666665,6
158811,Comedy,,,,,,,,,,The Perfect Wedding (2012),2012,1,3.75,6
158830,Children,Fantasy,,,,,,,,,The BFG (2016),2016,2,3.1055133079847907,526
158848,Documentary,,,,,,,,,,Louis Theroux: Extreme Love - Autism (2012),2012,1,3.75,22
158850,Documentary,,,,,,,,,,Louis Theroux: America's Most Dangerous Pets (2011),2011,1,3.9642857142857144,14
158856,Documentary,,,,,,,,,,Louis Theroux: America's Medicated Kids (2010),2010,1,3.7777777777777777,18
158860,(no genres listed),,,,,,,,,,Louis Theroux: Law and Disorder in Philadelphia (2008),2008,1,3.9166666666666665,24
158862,(no genres listed),,,,,,,,,,Louis Theroux's African Hunting Holiday (2008),2008,1,3.7083333333333335,12
158864,(no genres listed),,,,,,,,,,Louis Theroux: Behind Bars (2008),2008,1,4.017241379310345,29
158880,Romance,,,,,,,,,,Love by Chance (2016),2016,1,3.611111111111111,9
158896,Comedy,Drama,Romance,,,,,,,,Love's Complicated (2016),2016,3,2.75,4
158908,Comedy,Drama,,,,,,,,,One Christmas Eve (2014),2014,2,2.3333333333333335,3
158914,Comedy,Romance,,,,,,,,,Perfect on Paper (2014),2014,2,3.8333333333333335,3
158920,Children,,,,,,,,,,A Lesson in Romance (2014),2014,1,3.5,1
158924,Children,Comedy,Romance,,,,,,,,Finding Christmas (2013),2013,3,3.5,3
158926,Children,Romance,,,,,,,,,Catch a Christmas Star (2013),2013,2,4.25,2
158932,Comedy,,,,,,,,,,"Tom, Dick and Harriet (2013)",2013,1,2.8333333333333335,3
158934,Romance,,,,,,,,,,Be My Valentine (2013),2013,1,1.6666666666666667,3
158936,Children,Fantasy,,,,,,,,,Help for the Holidays (2012),2012,2,2.25,6
158942,Romance,,,,,,,,,,Hitched for the Holidays (2012),2012,1,2.5,6
158944,Drama,,,,,,,,,,Strawberry Summer (2012),2012,1,4.25,2
158946,Children,Romance,,,,,,,,,A Taste of Romance (2012),2012,2,3.727272727272727,11
158948,Comedy,Romance,,,,,,,,,Fixing Pete (2011),2011,2,3.0,2
158950,Children,Comedy,Romance,,,,,,,,Annie Claus is Coming to Town (2011),2011,3,3.75,4
158952,Documentary,,,,,,,,,,Cinema's Exiles: From Hitler to Hollywood (2009),2009,1,3.5,2
158958,Children,Drama,,,,,,,,,Pollyanna (2003),2003,2,4.384615384615385,13
158962,Drama,Horror,,,,,,,,,The Eyes of My Mother (2016),2016,2,3.125,56
158984,Action,Adventure,Thriller,,,,,,,,A Game of Death (1945),1945,3,2.25,2
158996,Drama,Romance,,,,,,,,,So Big (1953),1953,2,3.5,1
159,Crime,Drama,Mystery,,,,,,,,Clockers (1995),1995,3,3.4178361249434133,2209
159017,Documentary,,,,,,,,,,Adolf Hitler: The Greatest Story Never Told (2013),2013,1,3.2,5
159022,Documentary,,,,,,,,,,Marching to Zion (2015),2015,1,0.5,2
159026,Drama,,,,,,,,,,Himiko (1974),1974,1,3.5,1
159030,Thriller,,,,,,,,,,Dementia (2015),2015,1,2.25,12
159034,Drama,Romance,,,,,,,,,Falling Leaves (1966),1966,2,4.2,5
159048,Action,Crime,Drama,Thriller,,,,,,,One Way Out (2002),2002,4,5.0,1
159057,Fantasy,Sci-Fi,,,,,,,,,Emmanuelle 2000: Emmanuelle's Intimate Encounters (2000),2000,2,3.0,1
159059,Crime,Thriller,,,,,,,,,The Midnight Man (2016),2016,2,2.75,2
159063,Thriller,,,,,,,,,,Cold Sweat (1993),1993,1,2.0,4
159073,(no genres listed),,,,,,,,,,A Great Wall (1986),1986,1,3.5,6
159081,Comedy,,,,,,,,,,Les Invités de mon père (2010),2010,1,2.6,5
159087,Documentary,Drama,,,,,,,,,The Beast (2010),2010,2,3.3333333333333335,3
159099,Action,Crime,,,,,,,,,The Masked Saint (2016),2016,2,4.0,3
1591,Action,Adventure,Sci-Fi,Thriller,,,,,,,Spawn (1997),1997,4,2.637077181835171,5351
159103,Comedy,,,,,,,,,,I'm Brent Morin (2015),2015,1,3.375,4
159109,(no genres listed),,,,,,,,,,Benedict Arnold: A Question of Honor (2003),2003,1,1.5,1
159117,(no genres listed),,,,,,,,,,Ken (1964),1964,1,4.333333333333333,3
159119,Drama,,,,,,,,,,Niceland (Population. 1.000.002) (2004),2004,1,3.5,2
159121,Documentary,,,,,,,,,,Another State of Mind (1984),1984,1,3.1666666666666665,6
159127,(no genres listed),,,,,,,,,,Multiple SIDosis (1970),1970,1,3.5,3
159135,Action,Adventure,Drama,Romance,,,,,,,The Viking (1931),1931,4,5.0,1
159143,(no genres listed),,,,,,,,,,Dennis (2007),2007,1,3.125,8
159151,Drama,,,,,,,,,,Ten Years (2015),2015,1,3.0714285714285716,7
159163,Comedy,Drama,,,,,,,,,The Other Side of the Wind (2016),2016,2,2.9878048780487805,41
159169,Comedy,Horror,Thriller,,,,,,,,Crush the Skull (2015),2015,3,2.8,15
159183,Horror,,,,,,,,,,Supergator (2007),2007,1,0.75,2
159185,Documentary,,,,,,,,,,"Extraordinary Voyage, The (2011)",2011,1,3.8636363636363638,11
159193,Comedy,Drama,Romance,,,,,,,,Café Society (2016),2016,3,3.3432692307692307,520
159209,Documentary,,,,,,,,,,Amongst White Clouds (2005),2005,1,4.0625,8
159213,Thriller,,,,,,,,,,The Chronicles of Evil (2015),2015,1,3.5,7
159245,Drama,,,,,,,,,,Young Sophie Bell (2015),2015,1,3.0,1
159247,Documentary,,,,,,,,,,Flogsta Heaven (2015),2015,1,2.0,1
159253,Drama,,,,,,,,,,Miraklet i Viskan (2015),2015,1,3.1666666666666665,3
159259,(no genres listed),,,,,,,,,,The Serious Game,"",1,3.2,5
159271,Drama,,,,,,,,,,Life in a Fishbowl (2014),2014,1,2.8,5
159273,(no genres listed),,,,,,,,,,Reykjavík (2016),2016,1,3.0,1
159275,Children,Drama,,,,,,,,,On Top (1982),1982,2,3.5,1
159295,(no genres listed),,,,,,,,,,Havet stiger (1990),1990,1,3.0,1
159321,Drama,,,,,,,,,,Hagbard and Signe (1967),1967,1,3.5,1
159323,Comedy,Romance,,,,,,,,,Den siste Fleksnes (1974),1974,2,3.0,2
159335,(no genres listed),,,,,,,,,,Grand Hotel (2016),2016,1,2.0,4
159357,Drama,Thriller,,,,,,,,,Revenge (2015),2015,2,2.3333333333333335,3
159375,Children,Comedy,Crime,,,,,,,,The Olsen Gang in Jutland (1971),1971,3,3.3333333333333335,3
159395,Comedy,Drama,,,,,,,,,Atlantic Rhapsody (1990),1990,2,3.25,2
159399,Drama,,,,,,,,,,Lamb (2016),2016,1,3.3461538461538463,13
1594,Comedy,Drama,,,,,,,,,In the Company of Men (1997),1997,2,3.6587167581257916,2369
159407,Animation,,,,,,,,,,Film Noir (2007),2007,1,2.75,4
159419,Comedy,Crime,,,,,,,,,A Violent Prosecutor (2016),2016,2,3.25,12
159425,Action,Drama,,,,,,,,,Seven (1979),1979,2,3.3333333333333335,3
159429,Drama,,,,,,,,,,Shooting Stars (1928),1928,1,3.625,4
159451,Drama,,,,,,,,,,Graduation (2016),2016,1,3.481707317073171,82
159462,Horror,,,,,,,,,,The Video Dead (1987),1987,1,2.9411764705882355,17
159467,Documentary,,,,,,,,,,Fifi Howls from Happiness (2013),2013,1,3.6666666666666665,3
159471,(no genres listed),,,,,,,,,,Evening's Civil Twilight in Empires of Tin (2008),2008,1,5.0,1
159480,Sci-Fi,Thriller,,,,,,,,,Beyond the Rising Moon (1988),1988,2,2.3333333333333335,3
159484,Action,,,,,,,,,,Life on the Line (2016),2016,1,2.5,13
159492,Action,Western,,,,,,,,,Coffin Full of Dollars (1971),1971,2,3.5,3
1595,Adventure,Children,Drama,,,,,,,,Free Willy 3: The Rescue (1997),1997,3,1.7120181405895691,882
159500,Western,,,,,,,,,,"Amigo, Stay Away (1972)",1972,1,2.75,2
159522,(no genres listed),,,,,,,,,,Peccati in famiglia (1975),1975,1,2.5,1
159558,Drama,Romance,,,,,,,,,11 Days 11 Nights: Part 1 - Fantasy Becomes Reality (1987),1987,2,4.0,1
159594,Horror,,,,,,,,,,Contamination .7 (1993),1993,1,3.0,1
1596,Drama,,,,,,,,,,Career Girls (1997),1997,1,3.412087912087912,455
159606,Drama,,,,,,,,,,Kapoor and Sons (2016),2016,1,3.730769230769231,26
159608,Drama,Fantasy,Mystery,Romance,,,,,,,Gates of the Night (1946),1946,4,3.375,4
159610,Drama,Romance,,,,,,,,,Abzurdah (2015),2015,2,3.409090909090909,11
159612,Comedy,,,,,,,,,,Tal for dig selv (2004),2004,1,3.5,1
159614,Thriller,,,,,,,,,,The Ones Below (2015),2015,1,3.0925925925925926,54
159616,Comedy,,,,,,,,,,Anden på Coke? (2006),2006,1,2.75,2
159624,Horror,Thriller,,,,,,,,,11/11/11 (2011),2011,2,2.2142857142857144,7
159626,Action,Horror,Sci-Fi,,,,,,,,Zoombies (2016),2016,3,2.3157894736842106,19
159632,Animation,,,,,,,,,,Mr. Dough and the Egg Princess (2010),2010,1,4.333333333333333,3
159652,Drama,,,,,,,,,,Chicken (2016),2016,1,2.8333333333333335,6
159684,Drama,Thriller,,,,,,,,,Point Zero (2015),2015,2,2.5,2
159688,Horror,,,,,,,,,,Peter Rottentail (2004),2004,1,3.0,2
1597,Drama,Mystery,Romance,Thriller,,,,,,,Conspiracy Theory (1997),1997,4,3.3279432064681522,10142
159704,Comedy,Drama,,,,,,,,,Minbo: the Gentle Art of Japanese Extortion (1992),1992,2,3.875,4
159712,Comedy,Drama,,,,,,,,,Tales of a Golden Geisha (1990),1990,2,3.25,2
159721,Documentary,,,,,,,,,,Brexit: The Movie (2016),2016,1,2.625,12
159801,Documentary,,,,,,,,,,Old Fashioned: The Story of the Wisconsin Supper Club (2015),2015,1,4.25,2
159807,Drama,,,,,,,,,,The Making of a Lady (2012),2012,1,3.375,4
159819,Documentary,,,,,,,,,,Life (2009),2009,1,4.235807860262009,229
159827,Drama,,,,,,,,,,All the Way (2016),2016,1,3.6648936170212765,94
159829,Horror,Thriller,,,,,,,,,Toad Road (2013),2013,2,2.9285714285714284,7
159849,Comedy,,,,,,,,,,Bo Burnham: Make Happy (2016),2016,1,3.8438914027149322,221
159851,Documentary,,,,,,,,,,Troublemakers: The Story of Land Art (2015),2015,1,3.5,1
159858,Horror,,,,,,,,,,The Conjuring 2 (2016),2016,1,3.486111111111111,1152
159860,Drama,,,,,,,,,,Alexander Hamilton (1931),1931,1,2.5,1
1599,Action,,,,,,,,,,Steel (1997),1997,1,1.626425855513308,526
159906,Documentary,,,,,,,,,,Meet the Hitlers (2014),2014,1,3.3,5
159913,Documentary,,,,,,,,,,UFOs: The Best Evidence Ever Caught on Tape (1997),1997,1,3.0,1
159942,Drama,Horror,Thriller,,,,,,,,The Demented (2013),2013,3,2.0,5
159944,Drama,,,,,,,,,,The Dresser (2015),2015,1,3.1923076923076925,13
159972,Drama,Sci-Fi,Thriller,,,,,,,,Approaching the Unknown (2016),2016,3,2.388888888888889,54
159980,Comedy,,,,,,,,,,Bienvenue à bord (2011),2011,1,2.9,5
159984,(no genres listed),,,,,,,,,,Beş Şehir (2010),2010,1,3.5,3
159996,Comedy,Romance,,,,,,,,,Days of Youth (1929),1929,2,2.75,2
160002,Drama,,,,,,,,,,Man on the Tracks (1957),1957,1,2.0,1
160010,Documentary,,,,,,,,,,(Dis)Honesty: The Truth About Lies (2015),2015,1,3.6964285714285716,28
160020,Documentary,,,,,,,,,,The Witness (2016),2016,1,3.4761904761904763,63
160022,(no genres listed),,,,,,,,,,Seven Journeys (1947),1947,1,3.75,2
160028,Action,Adventure,Drama,,,,,,,,Colossus of the Arena (1962),1962,3,5.0,1
160058,(no genres listed),,,,,,,,,,"Stranger, Say Your Prayers! (1968)",1968,1,4.0,1
160074,Drama,Horror,Mystery,,,,,,,,"A.A.A. Masseuse, Good-Looking, Offers Her Services (1972)",1972,3,2.0,1
160078,(no genres listed),,,,,,,,,,La professoressa di lingue (1976),1976,1,2.5,1
160084,Drama,,,,,,,,,,Henry Gamble's Birthday Party (2016),2016,1,3.3076923076923075,26
160086,Drama,Romance,Thriller,,,,,,,,You and I (2011),2011,3,3.3,5
160098,Documentary,,,,,,,,,,Truckfighters (2011),2011,1,2.25,2
160104,Adventure,Animation,Children,Comedy,,,,,,,Ribbit (2014),2014,4,2.75,2
160122,Comedy,,,,,,,,,,Nasty Habits (1977),1977,1,3.25,2
160135,Drama,,,,,,,,,,Miss Julie (2011),2011,1,3.0,1
160137,Documentary,,,,,,,,,,Hitler - Never Heard of Him (1963),1963,1,4.25,2
160139,Horror,,,,,,,,,,The Funhouse Massacre (2015),2015,1,3.3666666666666667,15
160143,Horror,Sci-Fi,Thriller,,,,,,,,A Cold Night's Death (1973),1973,3,3.25,2
160149,Drama,,,,,,,,,,Complete Unknown (2016),2016,1,2.661764705882353,34
160153,Drama,War,,,,,,,,,Angels One Five (1952),1952,2,2.5,3
160161,Drama,,,,,,,,,,Bang Gang (A Modern Love Story) (2016),2016,1,3.0681818181818183,22
160173,(no genres listed),,,,,,,,,,Vares: Tango of Darkness (2012),2012,1,2.25,4
160179,Action,Thriller,,,,,,,,,Priest of Evil (2010),2010,2,2.75,4
160181,Comedy,Drama,,,,,,,,,Oldboys (2009),2009,2,3.6875,8
160183,Documentary,,,,,,,,,,The Art of Organized Noize (2016),2016,1,3.5,4
160185,Action,Crime,Thriller,,,,,,,,Gangnam Blues (2015),2015,3,3.3,5
160197,Horror,Sci-Fi,,,,,,,,,The Hive (2008),2008,2,3.125,4
1602,Comedy,,,,,,,,,,Leave It to Beaver (1997),1997,1,1.9837905236907731,401
160201,Comedy,Drama,,,,,,,,,La pazza gioia (2016),2016,2,3.5142857142857142,35
160203,Fantasy,Horror,Mystery,Thriller,,,,,,,Styria (2013),2013,4,3.0714285714285716,7
160205,Drama,,,,,,,,,,Life Feels Good (2013),2013,1,3.6875,8
160211,Drama,Thriller,War,,,,,,,,Un homme de trop (1967),1967,3,4.0,1
160221,Comedy,Horror,Sci-Fi,,,,,,,,Invasion of the Saucer-Men (1957),1957,3,2.125,4
160229,Drama,,,,,,,,,,The Bengali Night (1988),1988,1,4.5,1
160240,(no genres listed),,,,,,,,,,Will You Still Love Me Tomorrow? (2013),2013,1,3.6666666666666665,3
160265,Drama,,,,,,,,,,Fixing Frank (2002),2002,1,3.3333333333333335,3
160271,Action,Comedy,,,,,,,,,Central Intelligence (2016),2016,2,3.2017625231910944,1078
160275,Drama,,,,,,,,,,Abhijaan (1962),1962,1,3.0,1
160283,Action,Crime,Drama,,,,,,,,Dum Maaro Dum (2011),2011,3,3.5,1
160289,Documentary,,,,,,,,,,O.J.: Made in America (2016),2016,1,4.069954128440367,436
160297,Horror,Sci-Fi,Thriller,,,,,,,,Ragin Cajun Redneck Gators (2013),2013,3,1.375,4
1603,Horror,Sci-Fi,Thriller,,,,,,,,Mimic (1997),1997,3,2.78993399339934,3030
160301,Crime,Drama,Thriller,,,,,,,,Udta Punjab (2016),2016,3,2.723684210526316,38
160315,(no genres listed),,,,,,,,,,AC/DC- Let There Be Rock (1980),1980,1,3.875,4
160321,Action,Drama,,,,,,,,,The Drummer (2007),2007,2,4.333333333333333,3
160323,Mystery,,,,,,,,,,The Locked Door (1929),1929,1,2.75,2
160331,Drama,Romance,,,,,,,,,Mexicali Rose (1929),1929,2,2.0,1
160333,Animation,,,,,,,,,,Clock Cleaners (1937),1937,1,3.5384615384615383,26
160337,Horror,Sci-Fi,,,,,,,,,Almost Human (2013),2013,2,2.1,5
160358,Action,Comedy,Drama,Romance,,,,,,,Devil Dogs of the Air (1935),1935,4,3.0,1
160370,Horror,Sci-Fi,,,,,,,,,Mansquito (2005),2005,2,1.25,2
160378,(no genres listed),,,,,,,,,,Sicario (1994),1994,1,4.0,2
160396,Comedy,Drama,,,,,,,,,Makeup Room (2015),2015,2,3.0,2
160398,(no genres listed),,,,,,,,,,A Letter to Uncle Boonmee (2009),2009,1,3.3125,8
1604,Action,Comedy,,,,,,,,,Money Talks (1997),1997,2,2.9176788124156543,741
160400,Drama,,,,,,,,,,Genius (2016),2016,1,3.488372093023256,86
160414,Comedy,Romance,,,,,,,,,Mais Uma Vez Amor (2005),2005,2,0.5,1
160420,(no genres listed),,,,,,,,,,Thithi (2015),2015,1,3.5,8
160422,Drama,War,,,,,,,,,The Wooden Horse (1950),1950,2,2.8333333333333335,6
160454,Action,Comedy,,,,,,,,,Oye Lucky! Lucky Oye! (2008),2008,2,2.933333333333333,15
160480,Horror,,,,,,,,,,Blue Monkey (1987),1987,1,2.0,2
160484,Horror,Sci-Fi,,,,,,,,,Spasms (1983),1983,2,1.0,5
160486,Horror,Thriller,,,,,,,,,Cries in the Night (1980),1980,2,1.5,3
160498,(no genres listed),,,,,,,,,,Les hommes (1973),1973,1,0.5,1
160508,Crime,Drama,Thriller,,,,,,,,Hail! Mafia (1965),1965,3,1.0,2
160511,Children,Documentary,,,,,,,,,The Winding Stream (2014),2014,2,4.0,4
160513,(no genres listed),,,,,,,,,,$uperthief: Inside America's Biggest Bank Score (2012),2012,1,5.0,1
160515,Horror,Western,,,,,,,,,Dead 7 (2016),2016,2,2.5,2
