movieId,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,title,year,genre_count,avg_rating,rating_count
134973,(no genres listed),,,,,,,,,,Quelle strane occasioni (1976),1976,1,3.5,3
134977,Comedy,,,,,,,,,,Basta Che Non Si Sappia In Giro! (1976),1976,1,3.0,1
135007,Adventure,Comedy,Fantasy,,,,,,,,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa? (1968),1968,3,2.8333333333333335,3
135013,Comedy,,,,,,,,,,The Head Of The Family (1967),1967,1,4.0,1
135015,Comedy,,,,,,,,,,The Treasure of San Gennaro (1966),1966,1,3.357142857142857,7
135019,Comedy,,,,,,,,,,Adultery Italian Style (1966),1966,1,3.0,1
135095,Comedy,,,,,,,,,,"Totò, Fabrizi e i giovani d'oggi (1960)",1960,1,4.25,2
1351,Crime,Drama,Thriller,,,,,,,,Blood and Wine (Blood & Wine) (1996),1996,3,3.0307486631016043,374
135103,Comedy,,,,,,,,,,"Venice, the Moon and You (1958)",1958,1,3.0,1
135127,Action,Thriller,,,,,,,,,Metro (2013),2013,2,3.292307692307692,65
135129,(no genres listed),,,,,,,,,,The Drunk (2014),2014,1,4.5,2
135133,Adventure,Sci-Fi,,,,,,,,,The Hunger Games: Mockingjay - Part 2 (2015),2015,2,3.4033333333333333,4050
135137,Action,Comedy,Sci-Fi,,,,,,,,Pixels (2015),2015,3,2.589319470699433,1058
135147,Comedy,,,,,,,,,,Elle l'adore (2014),2014,1,3.3076923076923075,13
135151,Drama,,,,,,,,,,Forever (2014),2014,1,4.0,2
135155,Comedy,Romance,,,,,,,,,Letter to Brezhnev (1985),1985,2,3.1,5
135159,Comedy,Horror,,,,,,,,,The Gruesome Twosome (1967),1967,2,2.5,2
135161,Adventure,Crime,,,,,,,,,The Bonnie Parker Story (1958),1958,2,2.5,1
135166,Drama,,,,,,,,,,Curfew (2012),2012,1,3.8157894736842106,38
135170,Drama,Romance,,,,,,,,,Pink Narcissus (1971),1971,2,3.75,8
135172,Sci-Fi,,,,,,,,,,The Brain from Planet Arous (1957),1957,1,2.9285714285714284,7
135174,Documentary,Drama,,,,,,,,,Got the Facts on Milk? (2011),2011,2,4.5,1
135186,Documentary,,,,,,,,,,Daddy and the Muscle Academy (1991),1991,1,3.125,4
135204,Thriller,,,,,,,,,,Madras Cafe (2013),2013,1,3.2857142857142856,21
135222,Comedy,Drama,,,,,,,,,Blue Summer (1973),1973,2,5.0,1
135224,(no genres listed),,,,,,,,,,Hamari Adhuri Kahaani (2015),2015,1,2.625,8
135228,Documentary,,,,,,,,,,The Possibilities Are Endless (2014),2014,1,4.071428571428571,7
135230,Children,Fantasy,,,,,,,,,Mostly Ghostly: Have You Met My Ghoulfriend? (2014),2014,2,2.125,4
135232,Comedy,,,,,,,,,,Jailbait Babysitter (1977),1977,1,5.0,1
135240,Crime,Drama,,,,,,,,,Prime Suspect 5: Errors of Judgement (1996),1996,2,3.5,15
135242,Documentary,,,,,,,,,,On the Way to School (2013),2013,1,3.3461538461538463,13
135248,Children,Drama,,,,,,,,,Johnny Tsunami (1999),1999,2,2.8421052631578947,38
135268,Adventure,Children,Comedy,,,,,,,,Zenon: Z3 (2004),2004,3,3.6666666666666665,33
135276,(no genres listed),,,,,,,,,,Eddie's Million Dollar Cook Off (2003),2003,1,3.05,10
135282,Documentary,,,,,,,,,,Web Junkie (2014),2014,1,3.5,7
135288,Drama,Mystery,,,,,,,,,Mr. Holmes (2015),2015,2,3.420071047957371,563
135336,(no genres listed),,,,,,,,,,Hard Times For Vampires (1959),1959,1,2.5,1
135348,Comedy,,,,,,,,,,I Due Colonnelli (1962),1962,1,3.6666666666666665,3
135380,Action,Comedy,Drama,Thriller,,,,,,,Flatfoot in Hong Kong (1975),1975,4,3.5,5
135388,Action,Comedy,Crime,Drama,,,,,,,Flatfoot in Africa (1978),1978,4,2.8333333333333335,9
135398,Comedy,,,,,,,,,,Bonnie e Clyde all'italiana (1982),1982,1,2.875,4
1354,Drama,Mystery,,,,,,,,,Breaking the Waves (1996),1996,2,3.838356895172046,3749
135404,Documentary,,,,,,,,,,Gogol Bordello Non-Stop (2009),2009,1,3.5,1
135408,Documentary,,,,,,,,,,Intangible Asset Number 82 (2008),2008,1,3.0,2
135412,Documentary,,,,,,,,,,Eco-Pirate: The Story of Paul Watson (2011),2011,1,3.375,4
135430,Action,Adventure,Drama,,,,,,,,Impact (2009),2009,3,3.1363636363636362,11
135444,Action,Crime,Drama,,,,,,,,A.C.A.B.: All Cops Are Bastards (2012),2012,3,3.65625,16
135464,Documentary,,,,,,,,,,Walking the Camino: Six Ways to Santiago (2013),2013,1,2.75,4
135466,Action,Thriller,,,,,,,,,Evil Behind You (2006),2006,2,0.5,1
135492,(no genres listed),,,,,,,,,,Kaaka Muttai (2015),2015,1,4.107142857142857,14
135494,Drama,,,,,,,,,,B.A. Pass (2013),2013,1,3.9285714285714284,7
135502,Animation,,,,,,,,,,The Boy and the World (2013),2013,1,3.746376811594203,69
135516,Horror,,,,,,,,,,Video Violence (1987),1987,1,1.7857142857142858,7
135520,Fantasy,,,,,,,,,,Mythica: A Quest for Heroes (2015),2015,1,2.6666666666666665,21
135524,Comedy,Drama,Romance,,,,,,,,Alex Is Lovesick (1986),1986,3,3.5,1
135526,Comedy,Drama,,,,,,,,,Behind the Camera: The Unauthorized Story of 'Mork & Mindy' (2005),2005,2,3.5,1
135528,Drama,Thriller,War,,,,,,,,Escape from Sobibor (1987),1987,3,3.2903225806451615,31
135530,Action,Crime,Drama,Sci-Fi,,,,,,,Criminal (2016),2016,4,3.0555555555555554,252
135532,Action,Adventure,Fantasy,,,,,,,,The Last Witch Hunter (2015),2015,3,3.178343949044586,628
135536,Action,Crime,Sci-Fi,,,,,,,,Suicide Squad (2016),2016,3,2.760197578075207,3138
135539,(no genres listed),,,,,,,,,,Aurora (2015),2015,1,1.1666666666666667,9
135547,Action,Adventure,Drama,,,,,,,,The Misfit Brigade (1987),1987,3,2.75,4
135549,Drama,War,,,,,,,,,Battle of Westerplatte (2013),2013,2,2.3333333333333335,3
135557,Thriller,,,,,,,,,,The Treatment (2014),2014,1,3.2045454545454546,22
135561,(no genres listed),,,,,,,,,,The Loretta Claiborne Story (2000),2000,1,3.5,2
135565,Documentary,,,,,,,,,,Shocking Asia (1976),1976,1,3.0,1
135575,(no genres listed),,,,,,,,,,Fultah Fisher's Boarding House (1922),1922,1,3.3333333333333335,3
135577,Comedy,,,,,,,,,,Tunnel Vision (1976),1976,1,2.75,6
135595,Action,Comedy,Fantasy,Horror,,,,,,,Encounters of the Spooky Kind (1980),1980,4,2.888888888888889,9
135597,Action,Horror,Thriller,,,,,,,,High Lane (2009),2009,3,2.935483870967742,31
1356,Action,Adventure,Sci-Fi,Thriller,,,,,,,Star Trek: First Contact (1996),1996,4,3.6545932715342153,19202
135601,Drama,Romance,,,,,,,,,Rockstar (2011),2011,2,3.5555555555555554,36
135621,Documentary,,,,,,,,,,Deepsea Challenge 3D (2014),2014,1,3.4285714285714284,7
135627,Horror,Sci-Fi,,,,,,,,,Debug (2014),2014,2,3.0,20
135631,Comedy,,,,,,,,,,Three Wise Guys (2005),2005,1,1.3333333333333333,3
135635,Comedy,,,,,,,,,,Le Cactus (2005),2005,1,2.75,2
135637,Crime,Drama,,,,,,,,,The Widows of Thursdays (2009),2009,2,3.25,4
135655,Drama,,,,,,,,,,Lick the Star (1998),1998,1,2.911764705882353,17
135669,Documentary,,,,,,,,,,How Strange to be Named Federico: Scola Narrates Fellini (2013),2013,1,3.4166666666666665,6
135673,Comedy,Drama,,,,,,,,,Macaroni (1985),1985,2,3.0,4
135681,Comedy,Drama,,,,,,,,,Drama of Jealousy (1970),1970,2,3.875,4
135701,Horror,,,,,,,,,,The Mirror (2014),2014,1,3.066666666666667,15
135711,Drama,War,,,,,,,,,Solo (1980),1980,2,2.5,4
135717,Drama,,,,,,,,,,Dancing Arabs (2014),2014,1,3.772727272727273,11
135751,Comedy,,,,,,,,,,Carry On Doctor (1967),1967,1,3.1818181818181817,11
135779,Action,Comedy,,,,,,,,,Royal Tramp (1992),1992,2,4.0,13
135781,Action,Crime,Drama,Romance,Thriller,,,,,,Saheb Biwi Aur Gangster (2011),2011,5,4.0,6
135789,Action,Crime,Drama,Thriller,,,,,,,Shaitan (2011),2011,4,3.55,10
135795,Action,Drama,Thriller,,,,,,,,Mardaani (2014),2014,3,3.323529411764706,17
1358,Drama,,,,,,,,,,Sling Blade (1996),1996,1,3.999015748031496,12700
135815,Action,Drama,,,,,,,,,The Magnificent Ruffians (1979),1979,2,3.5,2
135831,Action,Drama,,,,,,,,,Never Back Down 2: The Beatdown (2011),2011,2,2.65625,32
135833,Action,Adventure,,,,,,,,,One-Armed Boxer (1972),1972,2,1.5,1
135844,Animation,,,,,,,,,,Blank: A Vinylmation Love Story (2014),2014,1,3.25,2
135850,Action,Crime,Drama,,,,,,,,Like a Dragon (2007),2007,3,3.125,12
135867,Animation,Children,Comedy,,,,,,,,Rabbit Fire (1951),1951,3,3.9927536231884058,69
135869,(no genres listed),,,,,,,,,,The Valley Below (2014),2014,1,3.0,1
135873,Comedy,Drama,,,,,,,,,Elizabeth Ekadashi (2014),2014,2,4.0,2
135889,Horror,,,,,,,,,,The House at the End of Time (2013),2013,1,2.8448275862068964,58
135891,(no genres listed),,,,,,,,,,Candy Stripe Nurses (1974),1974,1,2.8333333333333335,3
135907,Crime,,,,,,,,,,The Nickel Ride (1975),1975,1,3.0,3
135927,Comedy,Drama,Romance,,,,,,,,Posthumous (2014),2014,3,3.2857142857142856,7
135929,Comedy,Western,,,,,,,,,Pardners (1956),1956,2,2.0,5
135937,Comedy,Thriller,,,,,,,,,The Silence of the Hams (1994),1994,2,2.533333333333333,15
135939,Horror,Sci-Fi,Thriller,,,,,,,,Firestarter 2: Rekindled (2002),2002,3,2.5454545454545454,11
135949,Thriller,,,,,,,,,,Hallettsville (2009),2009,1,0.75,2
135951,Horror,,,,,,,,,,Rumpelstiltskin (1995),1995,1,2.75,4
135959,Action,Sci-Fi,,,,,,,,,Universal Soldier III: Unfinished Business (1999),1999,2,2.0454545454545454,11
135965,Children,Fantasy,,,,,,,,,Alice Through the Looking Glass (1998),1998,2,3.0555555555555554,9
135969,Comedy,,,,,,,,,,Lower Learning (2008),2008,1,2.3125,8
135974,Comedy,,,,,,,,,,Alpha House (2014),2014,1,2.5714285714285716,7
135983,Horror,,,,,,,,,,Boogeyman 3 (2008),2008,1,2.1875,16
135987,Comedy,,,,,,,,,,Ryan and Sean's Not So Excellent Adventure (2008),2008,1,1.0,1
135991,Horror,,,,,,,,,,Premonition (2004),2004,1,3.189655172413793,29
135993,Horror,,,,,,,,,,The Craving (2008),2008,1,3.0,2
136,Documentary,,,,,,,,,,From the Journals of Jean Seberg (1995),1995,1,3.6277777777777778,90
136028,(no genres listed),,,,,,,,,,Flash and Firecat,"",1,2.5,1
136040,Comedy,,,,,,,,,,Taste of Life (1988),1988,1,3.0,1
136060,Comedy,,,,,,,,,,Il medico della mutua (1968),1968,1,3.4,5
136068,Drama,,,,,,,,,,The Queens (1966),1966,1,2.0,1
136074,(no genres listed),,,,,,,,,,The Flying Saucer (1964),1964,1,4.0,1
136082,(no genres listed),,,,,,,,,,Il maestro di Vigevano (1963),1963,1,3.5,2
136086,Drama,,,,,,,,,,A Difficult Life (1961),1961,1,3.8333333333333335,6
136092,Drama,War,,,,,,,,,Everybody Go Home (1960),1960,2,2.7142857142857144,7
136110,Comedy,Romance,,,,,,,,,Love on the Riviera (1958),1958,2,2.5,2
136144,Drama,,,,,,,,,,Mid-Century Loves (1954),1954,1,3.0,1
136148,(no genres listed),,,,,,,,,,The Sign of Venus (1955),1955,1,3.5,2
136164,Comedy,,,,,,,,,,A Hero of Our Times (1955),1955,1,2.75,2
136194,Horror,,,,,,,,,,Dracula III: Legacy (2005),2005,1,2.142857142857143,7
136198,Action,Adventure,Fantasy,Sci-Fi,,,,,,,Cross (2011),2011,4,1.9285714285714286,7
136208,Adventure,Comedy,,,,,,,,,Noobz (2013),2013,2,3.0,1
136212,Horror,,,,,,,,,,The Howling: Reborn (2011),2011,1,2.392857142857143,14
136231,Animation,Comedy,,,,,,,,,Achmed Saves America (2014),2014,2,3.0,2
136259,Drama,Thriller,,,,,,,,,Glass House: The Good Mother (2006),2006,2,3.0384615384615383,13
136261,Comedy,,,,,,,,,,Sottozero (1987),1987,1,3.0,1
136281,Comedy,,,,,,,,,,Catherine and I (1980),1980,1,3.0,1
136295,Comedy,,,,,,,,,,"Scusi, lei è favorevole o contrario? (1966)",1966,1,2.5,1
136297,Action,Animation,,,,,,,,,Mortal Kombat: The Journey Begins (1995),1995,2,2.8,15
136301,Action,Drama,Sci-Fi,,,,,,,,Mega Man (2010),2010,3,2.1666666666666665,3
136337,Animation,Children,,,,,,,,,Scooby-Doo and the Cyber Chase (2001),2001,2,3.1824324324324325,74
136339,Animation,Children,Thriller,,,,,,,,Scooby-Doo! in Where's My Mummy? (2005),2005,3,3.1944444444444446,36
136345,Animation,Children,,,,,,,,,Aloha Scooby-Doo! (2005),2005,2,3.272727272727273,44
136349,Animation,Children,Comedy,Mystery,,,,,,,Scooby-Doo! Pirates Ahoy! (2006),2006,4,3.0535714285714284,28
136353,Animation,Children,Comedy,,,,,,,,Scooby-Doo! and the Loch Ness Monster (2004),2004,3,3.3055555555555554,36
136361,Adventure,Animation,Children,Comedy,Fantasy,,,,,,Scooby-Doo! Mask of the Blue Falcon (2012),2012,5,3.2857142857142856,14
136363,Animation,Children,Mystery,,,,,,,,Scooby-Doo! Music of the Vampire (2011),2011,3,3.15625,16
136365,Children,,,,,,,,,,Scooby-Doo! Adventures: The Mystery Map (2013),2013,1,1.7142857142857142,7
136375,(no genres listed),,,,,,,,,,Slap the Monster on Page One (1972),1972,1,3.0,4
136379,Thriller,,,,,,,,,,The Fiend (1977),1977,1,3.0,2
136395,(no genres listed),,,,,,,,,,Woman of Rome (1954),1954,1,3.375,4
136405,Drama,Fantasy,,,,,,,,,È più facile che un cammello... (1950),1950,2,3.0,1
136427,Crime,Drama,Thriller,,,,,,,,High Crime (1973),1973,3,3.5833333333333335,6
136431,Comedy,,,,,,,,,,Pappa ante Portas (1991),1991,1,3.8,20
136433,Comedy,,,,,,,,,,Bill Maher: I'm Swiss (2005),2005,1,4.375,4
136435,Comedy,,,,,,,,,,Bill Maher: Live From DC (2014),2014,1,3.3333333333333335,3
136437,Comedy,,,,,,,,,,Clash of Egos (2006),2006,1,2.8636363636363638,11
136449,Action,Animation,Sci-Fi,,,,,,,,Ghost in the Shell 2.0 (2008),2008,3,4.0425,600
136451,Action,Animation,Fantasy,Sci-Fi,Thriller,,,,,,Hellboy Animated: Sword of Storms (2006),2006,5,2.8684210526315788,38
136455,Action,Adventure,Animation,,,,,,,,Iron Man & Captain America: Heroes United (2014),2014,3,2.357142857142857,14
136463,Comedy,,,,,,,,,,Jim Gaffigan: Beyond the Pale (2006),2006,1,3.725663716814159,113
136475,Animation,,,,,,,,,,Oktapodi (2007),2007,1,3.378787878787879,33
136479,Comedy,,,,,,,,,,Pablo Francisco: Bits and Pieces (2004),2004,1,3.8333333333333335,6
136481,(no genres listed),,,,,,,,,,Pluto's Blue Note (1947),1947,1,3.357142857142857,7
136485,Animation,Comedy,Sci-Fi,,,,,,,,Robot Chicken: Star Wars (2007),2007,3,3.4210526315789473,171
136495,Drama,Romance,,,,,,,,,Dev.D (2009),2009,2,3.6944444444444446,36
136499,Comedy,,,,,,,,,,Pablo Francisco: They Put it Out There (2011),2011,1,3.375,4
136524,(no genres listed),,,,,,,,,,The Amityville Playhouse (2015),2015,1,2.1666666666666665,6
136526,(no genres listed),,,,,,,,,,Thunder In Paradise (1993),1993,1,0.75,2
136538,Action,Adventure,Animation,Children,Sci-Fi,,,,,,Teen Titans: Trouble in Tokyo (2007),2007,5,3.5277777777777777,72
136540,Comedy,,,,,,,,,,The FP (2012),2012,1,3.4583333333333335,12
136542,Animation,Children,,,,,,,,,Mickey's Christmas Carol (1983),1983,2,3.6153846153846154,104
136544,Comedy,,,,,,,,,,My Pet Monster (1986),1986,1,1.25,2
136552,Comedy,Horror,,,,,,,,,Gingerdead Man vs. Evil Bong (2013),2013,2,1.7142857142857142,7
136556,Animation,Children,,,,,,,,,Kung Fu Panda: Secrets of the Masters (2011),2011,2,3.3859649122807016,57
136558,Action,Thriller,,,,,,,,,Bulletproof (1988),1988,2,1.875,4
136566,(no genres listed),,,,,,,,,,I viaggiatori della sera (1979),1979,1,3.0,1
136576,Action,Drama,,,,,,,,,Green Street Hooligans: Underground (2013),2013,2,3.066666666666667,15
136580,Animation,Sci-Fi,,,,,,,,,The Prodigies (2011),2011,2,2.8666666666666667,15
136588,Animation,Children,Fantasy,,,,,,,,Santa Claus is Comin' to Town (1970),1970,3,3.510869565217391,92
136590,(no genres listed),,,,,,,,,,The Thirteenth Year (1999),1999,1,3.0555555555555554,36
136592,(no genres listed),,,,,,,,,,Freaky Friday (1995),1995,1,2.9,5
136594,Children,,,,,,,,,,Dear Dumb Diary (2013),2013,1,2.75,2
136596,Animation,,,,,,,,,,Mickey's Trailer (1938),1938,1,3.5625,40
136604,Comedy,Drama,,,,,,,,,#1 Cheerleader Camp (2010),2010,2,2.111111111111111,9
136612,Comedy,,,,,,,,,,The Great Madcap (1949),1949,1,3.5,4
136614,Documentary,,,,,,,,,,The Office (1966),1966,1,2.8333333333333335,3
136616,Drama,,,,,,,,,,Tramway (1966),1966,1,3.0833333333333335,6
136618,Action,Adventure,Animation,Children,Fantasy,Sci-Fi,,,,,Pokémon the Movie: Genesect and the Legend Awakened (2013),2013,6,1.65,20
136620,Animation,Children,,,,,,,,,Pokémon: Arceus and the Jewel of Life (2009),2009,2,3.0714285714285716,21
136626,Horror,,,,,,,,,,See No Evil 2 (2014),2014,1,2.8,20
136630,(no genres listed),,,,,,,,,,Clerks: The Lost Scene (2004),2004,1,3.625,8
136632,Action,Sci-Fi,,,,,,,,,Jurassic City (2015),2015,2,2.227272727272727,11
136636,Horror,Mystery,Thriller,,,,,,,,The Pact II (2014),2014,3,2.3833333333333333,30
136654,Drama,,,,,,,,,,The Face of an Angel (2015),2015,1,2.6363636363636362,22
136658,Drama,Romance,,,,,,,,,Old Fashioned (2014),2014,2,3.4444444444444446,9
136660,Comedy,,,,,,,,,,Larry Gaye: Renegade Male Flight Attendant (2015),2015,1,2.0833333333333335,6
136662,Children,Drama,,,,,,,,,Hoovey (2015),2015,2,3.6,5
136668,Action,Sci-Fi,,,,,,,,,RZ-9 (2015),2015,2,1.5,2
136674,Animation,Children,,,,,,,,,Maya the Bee Movie (2014),2014,2,1.6666666666666667,9
136704,Comedy,Drama,,,,,,,,,Prova a volare (2007),2007,2,1.0,1
136712,Sci-Fi,,,,,,,,,,Moebius (1996),1996,1,3.25,10
136722,Horror,,,,,,,,,,The Mummy Resurrected (2014),2014,1,2.6346153846153846,26
136724,Comedy,Drama,,,,,,,,,Dial a Prayer (2015),2015,2,3.0416666666666665,12
136734,Comedy,,,,,,,,,,What Now (2015),2015,1,5.0,1
136764,Adventure,Animation,Children,,,,,,,,Postman Pat: The Movie (2014),2014,3,2.0,5
136766,Romance,Sci-Fi,,,,,,,,,Random Quest (2006),2006,2,3.0,1
136784,Horror,,,,,,,,,,From the Dark (2015),2015,1,3.0384615384615383,26
136792,Horror,,,,,,,,,,Nailbiter (2013),2013,1,1.0,3
136796,Horror,,,,,,,,,,Zombie Resurrection (2014),2014,1,2.1666666666666665,3
136800,Action,Adventure,Sci-Fi,,,,,,,,Robot Overlords (2014),2014,3,2.27027027027027,37
136802,Drama,,,,,,,,,,The Historian (2014),2014,1,5.0,1
136804,Comedy,,,,,,,,,,Russell Madness (2015),2015,1,1.8333333333333333,6
136808,Horror,,,,,,,,,,The Butchers (2014),2014,1,3.5,2
136810,Horror,,,,,,,,,,Attack of the Sabretooth (2005),2005,1,0.7,5
136820,Drama,,,,,,,,,,Grace (2014),2014,1,4.0,1
136822,Adventure,,,,,,,,,,The Man in the Iron Mask (1977),1977,1,3.5,2
136828,Horror,Mystery,Sci-Fi,Thriller,,,,,,,Invitation to Hell (1984),1984,4,2.0,4
136834,Horror,,,,,,,,,,The Eye: Infinity (2005),2005,1,2.1,10
136840,Comedy,Drama,Romance,,,,,,,,Da geht noch was! (2013),2013,3,3.5,2
136850,Crime,Drama,Thriller,,,,,,,,Villain (1971),1971,3,3.642857142857143,7
136864,Action,Adventure,Fantasy,Sci-Fi,,,,,,,Batman v Superman: Dawn of Justice (2016),2016,4,2.7718204488778055,2807
136886,(no genres listed),,,,,,,,,,Taryanche Bait (2011),2011,1,3.5,1
136898,Comedy,Drama,War,,,,,,,,The Elusive Corporal (1962),1962,3,3.8333333333333335,3
136900,Drama,Horror,,,,,,,,,Experiment in Evil (1959),1959,2,2.9166666666666665,6
136910,Comedy,,,,,,,,,,Quarter to Two Before Jesus Christ (Deux heures moins le quart avant Jésus-Christ) (1982),1982,1,3.1875,8
136920,Fantasy,Horror,,,,,,,,,Horsehead (2014),2014,2,2.6315789473684212,19
136950,Comedy,Horror,,,,,,,,,Mom (1991),1991,2,2.125,4
136958,Horror,,,,,,,,,,Mortuary (1983),1983,1,1.5,5
136968,Sci-Fi,,,,,,,,,,Mutator (1989),1989,1,1.5,1
136972,Comedy,,,,,,,,,,Ödipussi (1988),1988,1,3.642857142857143,14
136980,Crime,Drama,Horror,Mystery,,,,,,,Ed Gein: The Butcher of Plainfield (2007),2007,4,1.8333333333333333,6
136990,Crime,Mystery,Thriller,,,,,,,,The Perfect Student (2011),2011,3,4.0,2
136994,(no genres listed),,,,,,,,,,Best Friends (2005),2005,1,2.8333333333333335,3
136998,Drama,,,,,,,,,,The Wrong Girl (2015),2015,1,5.0,1
137000,Drama,Thriller,,,,,,,,,The Perfect Teacher (2010),2010,2,4.1,5
137002,Horror,Thriller,,,,,,,,,The Sitter (2007),2007,2,2.5833333333333335,6
137014,Thriller,,,,,,,,,,A Sister's Nightmare (2013),2013,1,2.8333333333333335,3
137046,Crime,Mystery,Thriller,,,,,,,,The Perfect Assistant (2008),2008,3,3.25,2
137054,Drama,Romance,,,,,,,,,Daniels Daughter (2008),2008,2,2.75,2
137060,Drama,Mystery,Thriller,,,,,,,,The Tenth Circle (2008),2008,3,2.0,2
137062,Action,Adventure,Animation,Fantasy,,,,,,,Naruto Shippuden the Movie: Road to Ninja (2012),2012,4,3.382978723404255,47
137064,Crime,Drama,,,,,,,,,Twisted Desire (1996),1996,2,5.0,1
137066,Drama,Thriller,,,,,,,,,Accused at 17 (2009),2009,2,3.6666666666666665,3
137072,Drama,Thriller,,,,,,,,,Born Bad (2011),2011,2,3.25,4
137074,Action,,,,,,,,,,The Guy From Harlem (1977),1977,1,2.75,2
137078,Thriller,,,,,,,,,,Stranger in My House (1999),1999,1,5.0,1
137084,(no genres listed),,,,,,,,,,La nuit la plus longue (1965),1965,1,3.5,1
137088,Adventure,Children,,,,,,,,,Treasure Island (1999),1999,2,0.5,1
137096,Action,Drama,Horror,Thriller,,,,,,,Trigger Man (2007),2007,4,3.25,6
137098,Drama,Horror,,,,,,,,,Sacred Flesh (2000),2000,2,1.5,1
137100,Drama,Thriller,,,,,,,,,Good Chemistry (2008),2008,2,1.0,1
137108,Action,Crime,Drama,Thriller,,,,,,,Seal Team Six: The Raid on Osama Bin Laden (2012),2012,4,2.8815789473684212,38
137124,Drama,War,,,,,,,,,The Boat Is Full (1981),1981,2,3.25,2
137148,(no genres listed),,,,,,,,,,Shoot the Messenger (2006),2006,1,5.0,1
137150,Drama,War,,,,,,,,,Caterpillar (2010),2010,2,3.875,4
137162,(no genres listed),,,,,,,,,,Beside Still Waters (2013),2013,1,4.5,3
137164,Comedy,Crime,,,,,,,,,Three Days in Havana (2014),2014,2,3.6666666666666665,3
137178,Drama,,,,,,,,,,Missing Pieces (2012),2012,1,5.0,1
137210,Drama,Romance,,,,,,,,,Salt of This Sea (2008),2008,2,3.0,4
137214,Comedy,,,,,,,,,,Blumenthal (2013),2013,1,3.5,1
137222,(no genres listed),,,,,,,,,,Boppin' at the Glue Factory (2009),2009,1,5.0,1
137228,Drama,,,,,,,,,,Stand Clear of the Closing Doors (2014),2014,1,3.727272727272727,11
137242,(no genres listed),,,,,,,,,,Spilt Milk (2010),2010,1,4.25,2
137254,Drama,,,,,,,,,,La France (2007),2007,1,4.5,3
137280,Comedy,,,,,,,,,,Los Enchiladas! (1999),1999,1,3.125,4
137284,(no genres listed),,,,,,,,,,Sierra Leone's Refugee All Stars,"",1,4.5,2
137290,Comedy,Mystery,Thriller,,,,,,,,Rock Slyde (2010),2010,3,2.5833333333333335,6
137299,Comedy,Drama,,,,,,,,,The Fort (2014),2014,2,4.0,6
137301,Romance,Thriller,,,,,,,,,Blue Seduction (2009),2009,2,1.0,2
137311,Comedy,Romance,,,,,,,,,Love and the City (2009),2009,2,3.0,25
137313,(no genres listed),,,,,,,,,,37 (2014),2014,1,5.0,1
137325,Drama,Romance,,,,,,,,,Chloé (1996),1996,2,3.7,5
137327,Drama,,,,,,,,,,The Space Between (2010),2010,1,3.0,3
137353,Comedy,Drama,Romance,,,,,,,,In Lieu of Flowers (2013),2013,3,4.0,4
137355,Comedy,Romance,,,,,,,,,"Yes, We're Open (2012)",2012,2,3.0,1
137359,Comedy,,,,,,,,,,Detroit Unleaded (2013),2013,1,5.0,1
137361,(no genres listed),,,,,,,,,,Lowlife (2012),2012,1,3.0,1
137363,Comedy,,,,,,,,,,The Mother Of Invention (2010),2010,1,3.0,2
137387,Animation,Children,Comedy,,,,,,,,Tom and Jerry: The Magic Ring (2002),2002,3,3.3333333333333335,15
137393,Animation,Children,,,,,,,,,Tom and Jerry's Giant Adventure (2013),2013,2,2.6666666666666665,6
137401,Adventure,Children,Comedy,,,,,,,,The Stream (2013),2013,3,5.0,1
137403,Drama,,,,,,,,,,Swimming Upstream (2002),2002,1,3.625,4
137421,Adventure,,,,,,,,,,"Inara, the Jungle Girl (2012)",2012,1,1.0,2
137435,Drama,,,,,,,,,,"Lenexa, 1 Mile (2006)",2006,1,2.0,1
137437,(no genres listed),,,,,,,,,,Son of a Lion (2007),2007,1,3.0,1
137443,Action,Crime,Drama,Thriller,,,,,,,Wolves In The Snow,"",4,4.0,2
137453,(no genres listed),,,,,,,,,,All Together Now (2013),2013,1,4.0,1
137473,Adventure,,,,,,,,,,The Hunt for the Hidden Relic (2002),2002,1,3.3333333333333335,3
137475,Action,Adventure,Animation,,,,,,,,Sonic The Hedgehog: The Movie (1996),1996,3,2.8529411764705883,17
137505,Action,Crime,Drama,,,,,,,,Black Heat (1976),1976,3,2.0,1
137535,Thriller,Western,,,,,,,,,Five Bloody Graves (1969),1969,2,3.25,2
137547,Adventure,,,,,,,,,,Black Snake (1973),1973,1,2.25,4
137549,Crime,Drama,Thriller,,,,,,,,"Cherry, Harry & Raquel! (1970)",1970,3,2.5714285714285716,7
137555,Comedy,,,,,,,,,,Fanny Hill (1964),1964,1,2.0,1
137559,Crime,Drama,,,,,,,,,Good Morning... and Goodbye! (1967),1967,2,3.0,1
137565,Action,Thriller,,,,,,,,,The Last Survivors (2014),2014,2,2.466666666666667,15
137583,(no genres listed),,,,,,,,,,Dog Star Man: Part II (1963),1963,1,3.2,10
137587,(no genres listed),,,,,,,,,,Dog Star Man: Part IV (1964),1964,1,3.25,10
137593,Action,Comedy,Crime,,,,,,,,Hooligan (1998),1998,3,5.0,1
137601,Drama,Mystery,Romance,,,,,,,,Duel of Hearts (1992),1992,3,5.0,1
137626,Comedy,Drama,,,,,,,,,How Good the Whites Are (1988),1988,2,2.5,1
